level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	3	1	1	4	2	780	324	23	18	63.219116	4‏
4	3	1	1	5	0	294	327	1814	115	-1	
5	3	1	1	5	1	2019	343	89	83	18.672958	ملك
5	3	1	1	5	2	1912	335	88	115	85.648865	وولى
5	3	1	1	5	3	1622	335	59	115	39.532936	(iL
5	3	1	1	5	4	1709	335	58	115	47.023933	ad
5	3	1	1	5	5	1873	353	7	66	27.653160	call‏
5	3	1	1	5	6	1560	335	44	115	91.371857	آل
5	3	1	1	5	7	1468	349	71	70	90.151665	صباح
5	3	1	1	5	8	1280	335	145	115	87.968735	والشعب
5	3	1	1	5	9	1119	335	121	115	70.481949	الكودد
5	3	1	1	5	10	713	335	107	77	58.174763	dl‏
5	3	1	1	5	11	575	323	104	127	34.374931	صلاةٌ
5	3	1	1	5	12	401	327	145	111	35.424744	الغائب
5	3	1	1	5	13	290	323	88	127	93.260651	على
4	3	1	1	6	0	420	363	1582	105	-1	
5	3	1	1	6	1	1947	371	55	71	40.911774	by‏
5	3	1	1	6	2	1619	383	29	58	93.694687	ل
5	3	1	1	6	3	1561	365	40	104	77.906982	آل
5	3	1	1	6	4	1434	369	32	75	62.604500	سباح
5	3	1	1	6	5	1390	371	28	71	68.186989	و
5	3	1	1	6	6	1081	363	79	105	55.552696	لهي
5	3	1	1	6	7	420	416	11	19	35.514786	;
4	3	1	1	7	0	814	421	1107	35	-1	
5	3	1	1	7	1	1908	445	13	11	92.693199	=
5	3	1	1	7	2	1665	430	16	15	18.825981	اس
5	3	1	1	7	3	1482	426	11	19	59.933853	ل
5	3	1	1	7	4	1275	424	9	17	74.873444	ل
5	3	1	1	7	5	1093	430	61	26	41.701111	Aa‏
5	3	1	1	7	6	814	421	10	20	49.930424	$
4	3	1	1	8	0	532	479	1653	55	-1	
5	3	1	1	8	1	2172	492	13	22	96.141327	©
5	3	1	1	8	2	2084	479	75	47	90.951569	الرياض
5	3	1	1	8	3	2055	506	9	2	89.298157	-
5	3	1	1	8	4	1986	492	58	30	89.298157	واس
5	3	1	1	8	5	1521	479	70	55	92.545403	جناته.
5	3	1	1	8	6	1453	479	59	55	90.149498	وأعربا
5	3	1	1	8	7	1387	479	56	55	92.873085	أيدهما
5	3	1	1	8	8	1350	479	24	55	0.000000	الله
5	3	1	1	8	9	1319	479	18	55	96.911095	عن
5	3	1	1	8	10	1274	479	32	55	96.444366	بالغ
5	3	1	1	8	11	1191	479	75	55	88.017517	التعازي
5	3	1	1	8	12	1126	479	56	55	88.833382	وصادق
5	3	1	1	8	13	1024	479	86	55	67.581352	المواساقء
5	3	1	1	8	14	719	493	23	33	63.813301	7
5	3	1	1	8	15	610	499	58	20	58.776329	oe‏
5	3	1	1	8	16	532	480	18	35	36.834484	لي
4	3	1	1	9	0	330	503	1855	104	-1	
5	3	1	1	9	1	2144	524	45	47	92.045319	صدر
5	3	1	1	9	2	2111	524	22	47	92.835320	عن
5	3	1	1	9	3	2032	524	63	47	91.536667	الديوان
5	3	1	1	9	4	1970	524	47	47	90.180511	الملكي
5	3	1	1	9	5	1926	524	33	47	92.605133	يوم
5	3	1	1	9	6	1859	524	56	47	91.141586	السبت
5	3	1	1	9	7	1841	542	6	15	51.459637	ع
5	3	1	1	9	8	1774	524	48	47	39.098076	cule‏
5	3	1	1	9	9	1718	537	44	28	34.474556	الت
5	3	1	1	9	10	1656	542	31	16	21.193985	م؛ع
5	3	1	1	9	11	1621	542	25	16	37.212936	ىم
5	3	1	1	9	12	1528	524	59	47	27.248756	BLA‏
5	3	1	1	9	13	1447	524	45	47	39.239433	صباح
5	3	1	1	9	14	1353	528	234	24	76.166443	الكريمة»
5	3	1	1	9	15	1277	524	66	47	91.234619	وللشعب
5	3	1	1	9	16	1189	524	68	47	91.151260	الكويتي
5	3	1	1	9	17	1101	524	77	47	80.150482	الشقيق»
5	3	1	1	9	18	1019	524	74	47	44.754616	وللامتين
5	3	1	1	9	19	775	507	8	72	88.096893	|
5	3	1	1	9	20	513	503	115	104	88.196259	لواف
5	3	1	1	9	21	482	507	8	72	88.096893	|
5	3	1	1	9	22	330	524	37	81	96.575485	4
4	3	1	1	10	0	1024	556	954	39	-1	
5	3	1	1	10	1	1973	566	5	2	71.025940	7
5	3	1	1	10	2	1582	568	4	15	93.064537	العربية
5	3	1	1	10	3	1501	568	32	14	93.298660	وا
5	3	1	1	10	4	1419	556	17	39	31.673218	od‏
5	3	1	1	10	5	1395	556	13	39	48.699196	في
5	3	1	1	10	6	1344	567	89	16	92.313042	وفاة
5	3	1	1	10	7	1293	556	42	39	91.362549	صاحب
5	3	1	1	10	8	1270	568	4	15	92.815155	السمو
5	3	1	1	10	9	1168	556	48	39	92.439880	الشيخ
5	3	1	1	10	10	1124	556	30	39	76.441849	نواة
5	3	1	1	10	11	1024	556	28	39	0.000000	الله
4	3	1	1	11	0	387	567	1797	43	-1	
5	3	1	1	11	1	2125	572	59	42	91.329910	الموافق
5	3	1	1	11	2	2096	586	20	15	82.225647	١5‏
5	3	1	1	11	3	2023	572	61	42	83.889389	ديسمير
5	3	1	1	11	4	1949	586	50	24	57.199749	7١٠م,‏
5	3	1	1	11	5	1892	572	44	42	91.039452	البيان
5	3	1	1	11	6	1833	572	47	42	87.483170	التالي:
5	3	1	1	11	7	1526	563	57	50	91.589394	لعربية
5	3	1	1	11	8	1419	563	98	50	31.876068	والإسلامية,
5	3	1	1	11	9	1394	563	17	50	93.302452	في
5	3	1	1	11	10	1351	574	9	9	93.062637	وفاة
5	3	1	1	11	11	1291	563	45	50	92.736107	صاحب
5	3	1	1	11	12	1229	563	51	50	92.722206	السمو
5	3	1	1	11	13	1166	563	51	50	92.867920	الشيخ
5	3	1	1	11	14	1116	563	42	50	75.912788	نواف
5	3	1	1	11	15	1066	563	40	50	93.095291	رحمه
5	3	1	1	11	16	1026	563	35	50	60.227016	الله
5	3	1	1	11	17	687	586	18	16	92.174728	0
5	3	1	1	11	18	387	585	12	21	79.663918	٠‏
4	3	1	1	12	0	1184	596	989	50	-1	
5	3	1	1	12	1	1841	605	80	6	32.256241	soo
5	3	1	1	12	2	2026	630	4	15	49.952602	١
5	3	1	1	12	3	2052	630	4	15	29.293732	oj
5	3	1	1	12	4	2079	630	38	16	8.801384	csall
5	3	1	1	12	5	2110	597	23	53	53.790306	sa
5	3	1	1	12	6	2142	630	31	15	58.031368	sts‏
5	3	1	1	12	7	1548	596	38	40	96.644356	الذي
5	3	1	1	12	8	1507	596	31	40	93.210892	رحل
5	3	1	1	12	9	1465	596	33	40	93.252541	بعد
5	3	1	1	12	10	1405	596	50	40	93.179443	مسيرة
5	3	1	1	12	11	1350	596	45	40	92.695862	حافلة
5	3	1	1	12	12	1267	596	73	40	92.834541	بالإنجاز
5	3	1	1	12	13	1184	596	74	40	93.084671	والعطاء.
4	3	1	1	13	0	638	626	1546	57	-1	
5	3	1	1	13	1	2108	636	76	42	37.371616	ال
5	3	1	1	13	2	2042	626	35	57	85.542336	يوان
5	3	1	1	13	3	1957	626	75	57	22.526253	اليا
5	3	1	1	13	4	1698	668	39	11	54.743389	0
5	3	1	1	13	5	1542	634	45	43	92.919472	وأكد
5	3	1	1	13	6	1485	634	47	43	92.273720	خادم
5	3	1	1	13	7	1404	634	70	43	93.162148	الحرمين
5	3	1	1	13	8	1310	634	85	43	92.106766	الشريفين
5	3	1	1	13	9	1254	634	47	43	92.098747	وسمو
5	3	1	1	13	10	1216	634	25	43	87.995895	ولي
5	3	1	1	13	11	1160	634	48	43	92.933922	العهد
5	3	1	1	13	12	1093	634	60	43	92.933922	حفظهما
5	3	1	1	13	13	1050	634	36	43	0.000000	الله
5	3	1	1	13	14	1018	634	22	43	96.774239	أن
5	3	1	1	13	15	903	647	13	14	85.402184	©
5	3	1	1	13	16	844	634	44	41	92.546059	مكة
5	3	1	1	13	17	731	634	98	41	91.684669	المكرمة
5	3	1	1	13	18	705	655	11	2	50.558884	-
5	3	1	1	13	19	638	634	55	41	92.320908	واس
4	3	1	1	14	0	190	673	1995	43	-1	
5	3	1	1	14	1	2149	669	39	48	93.113205	تلقى
5	3	1	1	14	2	2098	669	39	48	93.164742	خادم
5	3	1	1	14	3	2020	669	69	48	92.260445	الحرمين
5	3	1	1	14	4	1939	669	72	48	92.260445	الشريفين
5	3	1	1	14	5	1891	669	37	48	90.329887	الملك
5	3	1	1	14	6	1834	669	45	48	92.896133	سلمان
5	3	1	1	14	7	1807	669	18	48	93.250038	بن
5	3	1	1	14	8	1711	669	87	48	87.883255	عبدالعزيز
5	3	1	1	14	9	1687	673	15	21	93.086075	ال
5	3	1	1	14	10	1622	669	53	48	0.000000	سعود”
5	3	1	1	14	11	1606	669	3	48	31.238258	9
5	3	1	1	14	12	1531	669	55	48	0.000000	إىرىه
5	3	1	1	14	13	1450	669	67	48	92.891800	العربية
5	3	1	1	14	14	1348	669	90	48	93.056366	السعودية
5	3	1	1	14	15	1267	669	69	48	91.119652	وشعبها
5	3	1	1	14	16	1183	669	75	48	91.230270	يشاركون
5	3	1	1	14	17	1102	669	65	48	83.737045	الأشقاء
5	3	1	1	14	18	1076	669	17	48	69.351036	في
5	3	1	1	14	19	1018	669	48	48	92.404900	دولة
5	3	1	1	14	20	872	683	45	27	54.437199	ay‏
5	3	1	1	14	21	816	676	45	40	88.915253	خادم
5	3	1	1	14	22	728	676	76	40	92.040932	الحرمين
5	3	1	1	14	23	636	676	83	40	92.724480	الشريفين
5	3	1	1	14	24	616	676	10	40	91.793297	ا
5	3	1	1	14	25	581	676	30	40	91.793297	ملك
5	3	1	1	14	26	518	676	53	40	92.783043	سلمان
5	3	1	1	14	27	486	676	23	40	93.272339	بن
5	3	1	1	14	28	381	676	95	40	92.079002	عبدالعزيز
5	3	1	1	14	29	355	683	18	25	88.643211	آل
5	3	1	1	14	30	293	676	48	40	92.293587	سعود
5	3	1	1	14	31	238	676	46	40	90.953499	حفظه
5	3	1	1	14	32	190	676	39	40	37.144897	الل
4	3	1	1	15	0	190	717	1995	37	-1	
5	3	1	1	15	1	2112	713	73	45	92.174416	وصاحب
5	3	1	1	15	2	2047	713	48	45	87.362991	السمو
5	3	1	1	15	3	1979	713	50	45	92.678680	الملكي
5	3	1	1	15	4	1906	713	61	45	67.079742	الأمير
5	3	1	1	15	5	1850	713	46	45	93.181274	محمد
5	3	1	1	15	6	1816	713	27	45	96.638153	بن
5	3	1	1	15	7	1752	713	54	45	92.911545	سلمان
5	3	1	1	15	8	1721	713	20	45	93.269356	بن
5	3	1	1	15	9	1614	713	96	45	70.902054	عبدالعزيذ
5	3	1	1	15	10	1532	713	69	45	70.902054	الكويت
5	3	1	1	15	11	1449	713	71	45	30.820480	cagiljal‏
5	3	1	1	15	12	1369	713	66	45	92.957642	ويسألون
5	3	1	1	15	13	1335	713	20	45	87.301384	الله
5	3	1	1	15	14	1285	713	41	45	92.941917	العلي
5	3	1	1	15	15	1226	713	47	45	92.808365	القدير
5	3	1	1	15	16	1200	724	17	26	93.290031	أن
5	3	1	1	15	17	1158	713	35	45	93.210052	يلهم
5	3	1	1	15	18	1096	713	55	45	93.172020	الأسرة
5	3	1	1	15	19	1018	713	67	45	92.488724	الكريمة
5	3	1	1	15	20	881	718	39	38	95.357887	يوم
5	3	1	1	15	21	790	723	126	29	65.957596	السبت”
5	3	1	1	15	22	725	718	60	38	81.190384	جمادى
5	3	1	1	15	23	649	718	61	38	90.938957	الآخرة
5	3	1	1	15	24	486	727	150	25	58.416504	445١هالموافق
5	3	1	1	15	25	459	728	19	15	81.356461	١5‏
5	3	1	1	15	26	380	718	68	38	89.612450	ديسمير
5	3	1	1	15	27	347	728	20	15	60.240566	VY‏
5	3	1	1	15	28	304	728	36	24	55.535126	١1م,‏
5	3	1	1	15	29	238	718	56	38	92.507866	بإقامة
5	3	1	1	15	30	190	718	39	38	91.979706	صلاة
4	3	1	1	16	0	190	756	1996	38	-1	
5	3	1	1	16	1	2167	752	22	43	92.480553	آل
5	3	1	1	16	2	2104	756	82	27	33.939796	سعودء
5	3	1	1	16	3	2071	761	26	25	94.752769	ولي
5	3	1	1	16	4	2019	756	45	42	92.373062	العهد
5	3	1	1	16	5	1969	756	40	42	93.274384	رئيس
5	3	1	1	16	6	1916	756	46	42	96.473557	مجلس
5	3	1	1	16	7	1835	756	63	42	92.443169	الوزراء
5	3	1	1	16	8	1772	756	53	42	87.273026	حفظهما
5	3	1	1	16	9	1729	756	29	42	47.086567	eat!‏
5	3	1	1	16	10	1677	756	43	42	91.491501	ببالغ
5	3	1	1	16	11	1620	756	50	42	87.961670	الحزن
5	3	1	1	16	12	1506	768	81	24	92.173141	والشعب
5	3	1	1	16	13	1436	756	74	42	92.911613	الكويتي
5	3	1	1	16	14	1360	756	66	42	92.817238	الشقيق
5	3	1	1	16	15	1299	756	50	42	92.098099	الصبر
5	3	1	1	16	16	1215	756	75	42	92.622902	والسلوان
5	3	1	1	16	17	1189	756	19	42	91.972168	في
5	3	1	1	16	18	1155	756	25	42	91.980743	هذا
5	3	1	1	16	19	1089	756	58	42	91.544235	المصاب
5	3	1	1	16	20	1023	756	54	42	69.729111	الجللء
5	3	1	1	16	21	858	768	58	25	92.504074	الغائب
5	3	1	1	16	22	814	758	33	39	92.504074	على
5	3	1	1	16	23	751	768	165	25	93.081970	صاحب
5	3	1	1	16	24	690	758	53	39	77.937286	السمو
5	3	1	1	16	25	622	758	55	39	92.376350	الشيخ
5	3	1	1	16	26	571	758	42	39	92.221336	نواف
5	3	1	1	16	27	505	758	52	39	92.606300	الأحمد
5	3	1	1	16	28	439	758	55	39	92.863922	الجابر
5	3	1	1	16	29	371	758	59	39	91.828133	الصباح
5	3	1	1	16	30	324	758	38	39	92.308212	رحمه
5	3	1	1	16	31	283	758	24	39	38.577347	edt‏
5	3	1	1	16	32	239	758	30	39	93.305458	بعد
5	3	1	1	16	33	190	758	40	39	92.147919	صلاة
4	3	1	1	17	0	189	799	1996	38	-1	
5	3	1	1	17	1	2129	796	56	41	90.821465	وعظيم
5	3	1	1	17	2	2057	796	64	41	82.558052	الأسىء
5	3	1	1	17	3	2021	796	29	41	93.305923	نبأ
5	3	1	1	17	4	1972	796	42	41	92.484024	وفاة
5	3	1	1	17	5	1921	796	42	41	92.484024	صاحب
5	3	1	1	17	6	1857	796	47	41	92.454086	السمو
5	3	1	1	17	7	1798	796	48	41	92.599228	الشيخ
5	3	1	1	17	8	1749	796	39	41	92.632019	نواف
5	3	1	1	17	9	1683	796	53	41	92.787926	الأحمد
5	3	1	1	17	10	1608	796	65	41	91.537422	الجابر
5	3	1	1	17	11	1560	804	27	26	92.578125	وأن
5	3	1	1	17	12	1506	796	44	41	92.961830	يديم
5	3	1	1	17	13	1468	796	29	41	96.617516	على
5	3	1	1	17	14	1421	796	36	41	91.107925	دولة
5	3	1	1	17	15	1350	796	61	41	91.325027	الكويت
5	3	1	1	17	16	1270	796	68	41	91.052666	وشعبها
5	3	1	1	17	17	1191	796	71	41	47.167591	الشقيقء
5	3	1	1	17	18	1132	796	44	41	92.849854	الأمن
5	3	1	1	17	19	1021	796	102	41	92.104897	والاستقرار
5	3	1	1	17	20	891	799	29	38	66.027405	gb‏
5	3	1	1	17	21	850	799	29	38	81.853630	يوم
5	3	1	1	17	22	795	799	45	38	89.339531	الأحد
5	3	1	1	17	23	779	808	7	16	89.339531	؛
5	3	1	1	17	24	719	799	48	38	92.504387	جمادى
5	3	1	1	17	25	648	799	57	38	92.352524	الآخرة
5	3	1	1	17	26	581	799	58	38	38.989189	4145١ه‏
5	3	1	1	17	27	508	799	67	38	89.322388	الموافق
5	3	1	1	17	28	479	808	20	15	72.781784	VV‏
5	3	1	1	17	29	405	799	61	38	57.696075	ديسمبر
5	3	1	1	17	30	343	808	25	25	7.400276	Ve
5	3	1	1	17	31	378	808	20	15	58.484539	YY‏
5	3	1	1	17	32	256	799	65	38	86.750603	بالمسجد
5	3	1	1	17	33	189	799	57	38	91.800430	الحرام
4	3	1	1	18	0	771	840	1413	37	-1	
5	3	1	1	18	1	2126	840	58	37	91.221741	الصباح
5	3	1	1	18	2	2080	840	32	37	91.221741	أمير
5	3	1	1	18	3	2034	840	37	37	92.791611	دولة
5	3	1	1	18	4	1967	840	58	37	93.082718	الكويت
5	3	1	1	18	5	1920	840	38	37	93.076881	رحمه
5	3	1	1	18	6	1879	840	33	37	93.169632	الله
5	3	1	1	18	7	1828	840	42	37	92.810661	رحمة
5	3	1	1	18	8	1761	840	59	37	91.679382	واسعة
5	3	1	1	18	9	1678	840	70	37	91.506424	وأسكنه
5	3	1	1	18	10	1615	840	52	37	84.603157	فسيح
5	3	1	1	18	11	1523	840	77	37	91.552315	والرخاء
5	3	1	1	18	12	1414	848	173	23	78.253632	والازدهار..
5	3	1	1	18	13	1388	840	18	37	89.943672	إنا
5	3	1	1	18	14	1363	840	19	37	92.706795	لله
5	3	1	1	18	15	1324	840	32	37	91.763451	وإنا
5	3	1	1	18	16	1282	840	33	37	91.885437	إليه
5	3	1	1	18	17	1201	840	66	37	92.439903	راجعون.
5	3	1	1	18	18	847	840	69	37	93.091385	والمسجد
5	3	1	1	18	19	771	840	65	37	93.024887	النبوي.
4	3	1	1	19	0	440	940	1488	133	-1	
5	3	1	1	19	1	1877	951	51	115	92.613724	لى
5	3	1	1	19	2	1725	960	203	102	84.272011	العبد
5	3	1	1	19	3	1589	951	116	115	16.946480	لقدم
5	3	1	1	19	4	1452	951	109	115	53.665947	واجب
5	3	1	1	19	5	1293	960	235	102	74.725769	العراء
5	3	1	1	19	6	1191	955	53	82	59.850716	ل
5	3	1	1	19	7	1075	948	71	125	56.316971	فاة
5	3	1	1	19	8	926	948	126	125	80.253143	الشيخ
5	3	1	1	19	9	876	958	14	19	44.443069	j‏
5	3	1	1	19	10	789	944	48	94	69.134186	اف
5	3	1	1	19	11	598	940	155	127	66.302773	الأحمل
5	3	1	1	19	12	440	940	125	127	35.314537	الصيا
4	3	1	1	20	0	403	978	1555	103	-1	
5	3	1	1	20	1	1531	985	80	78	58.291889	4A
5	3	1	1	20	2	1681	1049	18	16	77.298134	5
5	3	1	1	20	3	1878	1040	20	41	53.474232	ry
5	3	1	1	20	4	1925	986	33	76	72.317688	3‏
5	3	1	1	20	5	1488	1037	16	23	81.303329	4
5	3	1	1	20	6	1445	1042	11	18	59.922089	+
5	3	1	1	20	7	1203	1038	30	30	24.967529	يها
5	3	1	1	20	8	1143	986	33	76	35.395050	]
5	3	1	1	20	9	950	1039	23	30	37.318150	«٠0‏
5	3	1	1	20	10	837	978	57	91	95.520912	لو
5	3	1	1	20	11	403	983	70	82	65.730820	Cl‏
4	3	1	1	21	0	184	1101	1834	51	-1	
5	3	1	1	21	1	1800	1106	85	46	39.414440	Cry
5	3	1	1	21	2	2014	1128	4	4	96.040062	1‏
5	3	1	1	21	3	1499	1111	41	22	37.195808	!م
5	3	1	1	21	4	1300	1105	139	39	0.000000	«الكويت-
5	3	1	1	21	5	1231	1110	57	30	0.000000	واس
5	3	1	1	21	6	986	1097	23	43	96.929367	من
5	3	1	1	21	7	919	1097	57	43	92.245224	مشاعر
5	3	1	1	21	8	849	1097	58	43	91.033195	أخوية
5	3	1	1	21	9	784	1097	55	43	91.979599	صادقة
5	3	1	1	21	10	733	1097	41	43	93.284286	تجاه
5	3	1	1	21	11	685	1097	38	43	93.005714	دولة
5	3	1	1	21	12	613	1106	58	22	89.027443	الكويت
5	3	1	1	21	13	494	1097	95	43	90.718094	عبدالعزيز
5	3	1	1	21	14	446	1097	38	43	92.768677	وزير
5	3	1	1	21	15	378	1097	58	43	92.966782	الدولة
5	3	1	1	21	16	335	1097	36	43	93.303787	عضو
5	3	1	1	21	17	274	1097	52	43	48.625904	مجلس
5	3	1	1	21	18	184	1106	34	22	15.973068	ely
5	3	1	1	21	19	223	1097	30	43	15.973068	jgll‏
4	3	1	1	22	0	182	1111	1844	102	-1	
5	3	1	1	22	1	2005	1143	21	38	79.244102	9
5	3	1	1	22	2	1593	1176	37	14	42.279964	—_—
5	3	1	1	22	3	1489	1111	10	102	52.079700	|
5	3	1	1	22	4	1407	1152	32	28	65.053925	بناءً
5	3	1	1	22	5	1367	1158	32	24	93.290810	على
5	3	1	1	22	6	1304	1159	55	21	93.188599	توجيه
5	3	1	1	22	7	1256	1158	42	24	93.256332	خادم
5	3	1	1	22	8	1179	1157	69	24	90.344795	الحرمين
5	3	1	1	22	9	1087	1157	84	24	92.953293	الشريفين
5	3	1	1	22	10	1043	1157	36	17	0.000000	امور
5	3	1	1	22	11	943	1147	66	23	91.128639	وشعبها
5	3	1	1	22	12	923	1147	13	26	76.170311	في
5	3	1	1	22	13	841	1148	74	24	92.641769	مصابهم.
5	3	1	1	22	14	496	1147	83	23	91.566605	وصاحب
5	3	1	1	22	15	429	1147	59	22	56.024952	السومو
5	3	1	1	22	16	366	1147	56	26	92.851486	الملكي
5	3	1	1	22	17	304	1139	55	42	92.041023	الأمير
5	3	1	1	22	18	209	1139	85	42	90.802406	عبدالعزيز
5	3	1	1	22	19	178	1139	21	42	93.173904	بن
4	3	1	1	23	0	183	1186	1747	36	-1	
5	3	1	1	23	1	1759	1186	171	20	0.000000	7آ7آ7آ7ٌَ
5	3	1	1	23	2	1571	1191	17	27	9.529915	5
5	3	1	1	23	3	1382	1181	60	45	92.650009	سلمان
5	3	1	1	23	4	1354	1181	21	45	93.293488	بن
5	3	1	1	23	5	1318	1181	26	45	33.656464	عبد
5	3	1	1	23	6	1258	1181	54	45	33.656464	العزيز
5	3	1	1	23	7	1235	1193	16	25	93.297424	آل
5	3	1	1	23	8	1174	1181	46	45	84.775299	سعود
5	3	1	1	23	9	1123	1192	41	30	87.435951	حفظه
5	3	1	1	23	10	1082	1181	27	45	25.048889	cy)‏
5	3	1	1	23	11	1043	1192	121	30	39.852558	ور
5	3	1	1	23	12	986	1181	32	45	54.448402	كما
5	3	1	1	23	13	955	1181	29	45	54.448402	كان
5	3	1	1	23	14	927	1181	20	45	91.596840	في
5	3	1	1	23	15	852	1181	67	45	92.837448	استقبال
5	3	1	1	23	16	814	1181	29	45	93.256737	سمو
5	3	1	1	23	17	778	1181	23	45	95.145828	ولي
5	3	1	1	23	18	718	1181	50	45	54.018970	العهدء
5	3	1	1	23	19	673	1181	32	45	93.303719	سمو
5	3	1	1	23	20	603	1181	62	45	25.029114	الشيخ
5	3	1	1	23	21	533	1181	51	45	89.932373	تركي
5	3	1	1	23	22	502	1181	23	45	93.306175	بن
5	3	1	1	23	23	451	1181	41	45	96.998444	فيصل
5	3	1	1	23	24	420	1181	21	45	96.834061	بن
5	3	1	1	23	25	384	1181	29	45	67.636963	عبد
5	3	1	1	23	26	319	1181	58	45	67.636963	العزيز
5	3	1	1	23	27	271	1181	38	45	93.198639	وزير
5	3	1	1	23	28	183	1181	78	45	69.857414	الرياضة»
4	3	1	1	24	0	182	1215	1724	55	-1	
5	3	1	1	24	1	1802	1215	104	43	74.316521	=—
5	3	1	1	24	2	1715	1225	9	45	75.961731	'
5	3	1	1	24	3	1544	1228	82	42	31.051315	ا
5	3	1	1	24	4	1378	1239	61	23	92.168968	صاحب
5	3	1	1	24	5	1328	1217	41	51	91.762321	السمو
5	3	1	1	24	6	1267	1217	44	51	83.336220	الملكي
5	3	1	1	24	7	1206	1217	51	51	83.036469	الأمير
5	3	1	1	24	8	1159	1217	39	51	92.894753	محمد
5	3	1	1	24	9	1130	1217	20	51	96.466026	بن
5	3	1	1	24	10	1073	1217	48	51	93.220406	سلمان
5	3	1	1	24	11	1038	1217	25	51	91.654709	بن
5	3	1	1	24	12	965	1220	44	39	90.785339	ناصر
5	3	1	1	24	13	892	1220	56	39	91.907959	المحمد
5	3	1	1	24	14	823	1220	57	39	92.466713	الأحمد
5	3	1	1	24	15	743	1220	72	39	47.416531	الصباح.
5	3	1	1	24	16	687	1220	45	39	90.175949	وسمو
5	3	1	1	24	17	604	1220	69	39	18.578598	الشيخ
5	3	1	1	24	18	511	1220	68	39	91.830818	وصاحب
5	3	1	1	24	19	441	1220	59	39	32.257469	السومو
5	3	1	1	24	20	373	1220	59	39	92.044113	الملكي
5	3	1	1	24	21	304	1220	55	39	92.164337	الأمير
5	3	1	1	24	22	209	1220	86	39	83.070557	عبدالعزيز
5	3	1	1	24	23	178	1220	22	39	93.173157	بن
4	3	1	1	25	0	184	1266	1538	50	-1	
5	3	1	1	25	1	1536	1272	54	37	27.840088	Fa
5	3	1	1	25	2	1720	1273	2	7	8.325745	;‏
5	3	1	1	25	3	1351	1274	88	28	91.109688	عبدالعزيز
5	3	1	1	25	4	1323	1266	21	42	91.109688	آل
5	3	1	1	25	5	1255	1274	184	28	31.343369	سعودء
5	3	1	1	25	6	1221	1279	26	25	93.305084	ولي
5	3	1	1	25	7	1165	1266	48	42	93.228752	العهد
5	3	1	1	25	8	1110	1266	48	42	90.335152	رئيس
5	3	1	1	25	9	1039	1266	59	42	92.304550	مجلس
5	3	1	1	25	10	971	1266	48	42	86.797264	جابر
5	3	1	1	25	11	892	1271	72	24	86.797264	المبارك
5	3	1	1	25	12	826	1266	56	42	92.327721	الحمد
5	3	1	1	25	13	747	1271	262	24	9.348068	الصباح»
5	3	1	1	25	14	685	1266	48	42	91.958733	وسمو
5	3	1	1	25	15	609	1266	64	42	86.555206	الشيخ
5	3	1	1	25	16	526	1266	58	50	91.658752	سعود
5	3	1	1	25	17	498	1266	20	50	93.296867	بن
5	3	1	1	25	18	451	1266	39	50	96.971626	نايف
5	3	1	1	25	19	420	1266	23	50	96.221710	بن
5	3	1	1	25	20	320	1266	92	50	87.715149	عبدالعزيز
5	3	1	1	25	21	273	1266	37	50	92.417694	وزير
5	3	1	1	25	22	184	1266	77	50	24.649704	الداخلية,
4	3	1	1	26	0	181	1308	1954	36	-1	
5	3	1	1	26	1	1608	1309	65	35	29.825775	ae
5	3	1	1	26	2	1955	1316	27	22	46.766506	|
5	3	1	1	26	3	2127	1338	8	6	0.000000	é‏
5	3	1	1	26	4	1571	1311	2	2	35.897400	.
5	3	1	1	26	5	1358	1319	80	23	27.439774	الوزراءء
5	3	1	1	26	6	1313	1305	33	43	93.259712	بعد
5	3	1	1	26	7	1235	1319	203	23	92.634560	وصوله
5	3	1	1	26	8	1194	1305	36	43	93.223824	يوم
5	3	1	1	26	9	1130	1315	55	29	92.808052	الأحد
5	3	1	1	26	10	1108	1305	12	43	87.740852	؛
5	3	1	1	26	11	1043	1315	184	29	92.843895	جمادى
5	3	1	1	26	12	963	1304	50	38	92.689705	صباح
5	3	1	1	26	13	913	1304	41	38	92.579865	خالد
5	3	1	1	26	14	856	1304	48	38	93.269836	الحمد
5	3	1	1	26	15	778	1304	69	38	79.682632	الصباح»
5	3	1	1	26	16	725	1304	41	38	93.032417	وسمو
5	3	1	1	26	17	661	1304	52	38	90.807526	الشيخ
5	3	1	1	26	18	599	1304	51	38	85.059120	أحمد
5	3	1	1	26	19	505	1312	74	23	92.815208	وصاحب
5	3	1	1	26	20	447	1304	49	38	57.497311	السمو
5	3	1	1	26	21	386	1304	55	38	69.028290	الملكي
5	3	1	1	26	22	321	1304	52	38	92.932838	الأمير
5	3	1	1	26	23	255	1304	58	38	76.206284	عبدالله
5	3	1	1	26	24	226	1304	20	38	93.216812	بن
5	3	1	1	26	25	181	1304	37	38	91.904823	بندر
4	3	1	1	27	0	179	1345	1965	57	-1	
5	3	1	1	27	1	2128	1350	16	36	79.346039	5
5	3	1	1	27	2	1645	1348	46	54	51.497879	22
5	3	1	1	27	3	1575	1372	5	8	84.507683	1
5	3	1	1	27	4	1377	1348	61	51	88.274216	الآخرة
5	3	1	1	27	5	1332	1360	32	16	0.000000	445
5	3	1	1	27	6	1310	1360	13	16	0.000000	1ه
